label,problem
Lập hệ phương trình,để chung tay phòng chống dịch covid19 hai trường a và b trên địa bàn tỉnh khánh hòa phát động phong trào quyên góp ủng hộ người dân có hoàn cảnh khó khăn hai trường đã quyên góp được 1137 phần quà gồm mì tôm đơn vị thùng và gạo đơn vị bao trong đó mỗi lớp của trường a ủng hộ được 8 thùng mì và 5 bao gạo mỗi lớp của trường b ủng hộ được 7 thùng mì và 8 bao gạo biết số bao gạo ít hơn số thùng mì là 75 phần quà hỏi mỗi trường có bao nhiêu lớp
Lập hệ phương trình,theo kế hoạch công an tỉnh khánh hòa sẽ cấp 7200 thẻ căn cước công dân cho địa phương a một tổ công tác được điều động đến địa phương a để cấp thẻ căn cước công dân trong một thời gian nhất định khi thực hiện nhiệm vụ tổ công tác đã cải tiến kĩ thuật nên mỗi ngày đã cấp tăng thêm được 40 thẻ căn cước so với kế hoạch vì vậy tổ công tác đã hoàn thành nhiệm vụ sớm hơn kế hoạch 2 ngày hỏi theo kế hoạch ban đầu mỗi ngày tổ công tác sẽ cấp được bao nhiêu thẻ căn cước
Lập hệ phương trình,nhằm đáp ứng nhu cầu sử dụng khẩu trang chống dịch covid19 theo kế hoạch hai tổ sản xuất của một nhà máy dự định làm 720000 khẩu trang do áp dụng kĩ thuật mới nên tổ i đã sản xuất vượt kế hoạch 15 và tổ ii vượt kế hoạch 12 vì vậy họ đã làm được 819000 khẩu trang hỏi theo kế hoạch số khẩu trang của mỗi tổ sản xuất là bao nhiêu
Lập hệ phương trình,tìm một số có hai chữ số biết rằng hiệu của số ban đầu với số đảo ngược của nó bằng 18 số đảo ngược của một số là một số thu được bằng cách việt các chữ số của nó theo thứ tự ngược lại và tổng của số ban đầu với bình phương số đảo ngược của nó bằng 618
Lập hệ phương trình,hai đội công nhân cùng làm chung trong 4 giờ thì hoàn thành được 23 công việc nếu làm riêng thì thời gian hoàn thành công việc đội thứ hai ít hơn đội thứ nhất là 5 giờ hỏi nếu làm riêng thì thời gian hoàn thành công việc của mỗi đội là bao nhiêu
Lập hệ phương trình,trong kỳ thi chọn học sinh giỏi lớp 9 cấp trường tổng số học sinh đạt giải của cả hai lớp 9 a1 và 9 a2 là 22 em chiếm tỷ lệ 40 trên tổng số học sinh dự thi của hai lớp trên nếu tính riêng từng lớp thì lớp 9 a1 có 50 học sinh dự thi đạt giải và lớp 9 a2 có 28 học sinh dự thi đạt giải hỏi mỗi lớp có tất cả bao nhiêu học sinh dự thi
Lập hệ phương trình,một trường học a có tổng số giáo viên là 80 hiện tại tuổi trung bình của giáo viên là 35 trong đó tuổi trung bình của giáo viên nữ là 32 và tuổi trung bình của giáo viên nam là 38 hỏi trường học đó có bao nhiêu giáo viên nữ và bao nhiêu giáo viên nam
Lập hệ phương trình,một tổ may gồm 47 công nhân có cả nam và nữ được giao nhiệm vụ may 350 chiếc áo cho cổ động viên để cổ vũ đội tuỷên u23 việt nam tại sea games 31 để hoàn thành nhiệm vụ mỗi công nhân nam may 8 chiếc áo mỗi công nhân nữ may 7 chiếc áo tính số công nhân nam và số công nhân nữ của tổ may đó
Lập hệ phương trình,một lâm trường có hai đội công nhân thực hiện trồng cây phủ xanh đồi trọc nếu mỗi công nhân của đội thứ nhất trồng được 30 cây và mỗi công nhân của đội thứ hai trồng được 40 cây thì tổng số cây của cả hai đội trồng là 2880 tính số công nhân của mỗi đội biết rằng tổng số công nhân của lâm trường là 82
Lập hệ phương trình,trong một thư viện có hai máy in a và b để in 100 trang giấy thì máy a in nhanh hơn máy b là 1 phút khi cùng in thì trong 1 phút cả hai máy in được tổng cộng 45 trang giấy tính thời gian để máy a in được 100 trang giấy
Lập hệ phương trình,phú và yên cùng tham gia cuộc thi maratông cự li 10 km trong 4 km đầu cả hai chạy cùng một vận tốc trong 6 km cuối phú tăng vận tốc thêm 2 kmh yên vẫn duy trì vận tốc của mình trong suốt quãng đường đua kết quả là phú về đích sớm hơn yên 6 phút tính vận tốc chạy của yên
Lập hệ phương trình,một xe khách và một xe tải xuất phát cùng một lúc từ thành phố a đến thành phố b trên quãng đường dài 180 km vận tốc xe khách lớn hơn vận tốc xe tải là 10 kmh nên xe khách đã đến b sớm hơn xe tải 36 phút tính vận tốc của mỗi xe
Lập hệ phương trình,trong quý i cả hai tổ a và b sản xuất được 610 sản phẩm trong quý ii số sản phẩm tổ a tăng thêm 10 tổ b tăng thêm 14 so với quý i do đó cả hai tổ sản xuất được 681 sản phẩm hỏi trong quý i mỗi tổ sản xuất được bao nhiêu sản phẩm
Lập hệ phương trình,cho tam giác abc vuông tại a có đường cao ah h thuộc bc biết độ dài đoạn ab bằng 5 cm đoạn bh bằng 3 cm tính độ dài các cạnh ac và bc
Lập hệ phương trình,nhân ngày sách việt nam 120 học sinh khối 8 và 100 học sinh khối 9 cùng tham gia phong trào xây dựng tủ sách nhân ái sau một thời gian phát động tổng số sách cả hai khối đã quyên góp được là 540 quyển biết rằng mỗi học sinh khối 9 quyên góp nhiều hơn mỗi học sinh khối 8 1 quyển hỏi mỗi khối đã quyên góp được bao nhiêu quyển sách mỗi học sinh cùng một khối quyên góp số lượng sách như nhau
Lập hệ phương trình,tình cảm gia đình có sức mạnh thật phi thường bạn vi quýêt chiến cậu bé 13 tuổi quá thương nhớ em trai của mình đã vượt qua một quãng đường dài 180 km từ sơn la đến bệnh viện nhi trung ương hà nội để thăm em sau khi đi bằng xe đạp 7 giờ bạn ấy được lên xe khách và đi tiếp 1 giờ 30 phút nữa thì đến nơi biết vận tốc của xe khách lớn hơn vận tốc của xe đạp là 35 kmgìơ tính vận tốc xe đạp của bạn chiến
Lập hệ phương trình,hưởng ứng phong trào toàn dân chung tay đẩy lùi đại dịch covid19 trong tháng hai năm 2020 hai lớp 9 a và 9 b của một trường thcs đã nghiên cứu và sản xuất được 250 chai nước rửa tay sát khuẩn vì muốn tặng quà cho khu cách li tập trung trên địa bàn trong tháng ba lớp 9 a làm vượt mức 25 lớp 9 b làm vượt mức 20 do đó tổng sản phẩm của cả hai lớp vượt mức 22 so với tháng hai hỏi trong tháng hai mỗi lớp đã sản xuất được bao nhiêu chai nước rửa tay sát khuẩn
Lập hệ phương trình,trong kỳ sea games 31 tổ chức tại việt nam thú sao la được chọn làm linh vật một phân xưởng được giao sản xuất 420 thú nhồi bông sao la trong một thời gian dự định để làm quà tặng biết rằng nếu mỗi giờ phân xưởng sản xuất thêm 5 thú nhồi bông sao la thì sẽ rút ngắn được thời gian hoàn thành công việc là 2 giờ tính thời gian dự định của phân xưởng
Lập hệ phương trình,mục tiêu là để rèn luyện sức khỏe anh an và anh bình đề ra mục tiêu mỗi ngày một người phải đi bộ ít nhất 6000 bước hai người cùng đi bộ ở công viên và thấy rằng nếu cùng đi trong 2 phút thì anh an bước nhiều hơn anh bình 20 bước hai người cùng giữ nguyên tốc độ như vậy nhưng anh bình đi trong 5 phút thì lại nhiều hơn anh an đi trong 3 phút là 160 bước hỏi mỗi ngày anh an và anh bình cùng giờ thì họ đã đạt được số bước tối thiểu mà mục tiêu đề ra hay chưa giả sử tốc độ đi bộ hàng ngày của hai người không đổi
Lập hệ phương trình,hai lớp 9 a và 9 b có 86 học sinh trong đợt thu nhặt giấy vụn thực hiện kế hoạch nhỏ lớp 9 a có một bạn góp được 5 kg giấy vụn còn các bạn còn lại mỗi bạn góp được 4 kg giấy vụn lớp 9 b có một bạn góp được 7 kg giấy vụn còn các bạn còn lại mỗi bạn góp được 8 kg giấy vụn tính số học sinh mỗi lớp biết cả hai lớp góp được 520 kg giấy vụn
Lập hệ phương trình,hai lớp 9 a và 9 b cùng tham gia quyên góp tiền giúp các bạn học sinh có hoàn cảnh khó khăn mua thiết bị học tập trung bình một học sinh lớp 9 a góp 18 000 đồng một học sinh lớp 9 b góp 20 000 đồng hỏi mỗi lớp có bao nhiêu học sinh biết rằng cả hai lớp có 85 học sinh và tổng số tiền góp được là 1 610 000 đồng
Lập hệ phương trình,cận thị trong học sinh ngày càng tăng lớp 9 a có 35 học sinh trong đó chỉ có 14 số học sinh nam và 15 số học sinh nữ không bị cận thị biết tổng số học sinh nam và học sinh nữ không bị cận thị là 8 học sinh tính số học sinh nữ không bị cận thị
Lập hệ phương trình,trong kì thi hkii môn toán lớp 9 một phòng thi của trường có 24 thí sinh dự thi các thí sinh đều phải làm bài trên giấy trường phát cuối buổi thi giám thị coi thi đếm được tổng số tờ giấy thi là 53 tờ hỏi trong phòng thi đó có bao nhiêu học sinh làm 2 tờ giấy thi bao nhiêu học sinh làm 3 tờ giấy thi biết rằng có 3 thí sinh chỉ làm 1 tờ giấy thi
Lập hệ phương trình,trong kì thi tuỷên sinh vào lớp 10 năm học 20212022 số thí sinh vào trường thpt chuyên bằng 23 số thí sinh thi vào trường ptdt nội trú biết rằng tổng số phòng thi của cả hai trường là 80 phòng thi và mỗi phòng thi có đúng 24 thí sinh hỏi số thí sinh vào mỗi trường bằng bao nhiêu
Lập hệ phương trình,nhà bạn khanh có hai thùng đựng sữa thùng thứ nhất có thể tích 10 lít thùng thứ hai có thể tích 8 lít biết rằng cả hai thùng đều đang chứa một lượng sữa và tổng lượng sữa ở hai thùng lớn hơn 10 lít bạn khanh muốn xác định lượng sữa ở mỗi thùng nhưng không có dụng cụ đo thể tích nên bạn đã nghĩ ra cách làm như sau đầu tiên khanh đổ sữa từ thùng thứ nhất sang thùng thứ hai cho đầy thì lượng sữa còn lại ở thùng thứ nhất bằng 12 lượng sữa so với ban đầu sau đó khanh đổ sữa từ thùng thứ hai sang thùng thứ nhất cho đầy thì lượng sữa còn lại ở thùng thứ hai bằng 15 lượng sữa so với thời điểm ban đầu hỏi thời điểm ban đầu mỗi thùng chứa bao nhiêu lít sữa
Lập hệ phương trình,một ô tô và một xe máy cùng khởi hành từ địa điểm a và đi đến địa điểm b do vận tốc của ô tô lớn hơn vận tốc của xe máy là 20 kmh nên ô tô đến b sớm hơn xe máy 30 phút biết quãng đường ab dài 60 km tính vận tốc của mỗi xe giả định rằng vận tốc mỗi xe là không đổi trên toàn bộ quãng đường ab
Lập hệ phương trình,trong tháng đầu hai tổ sản xuất được 800 chi tiết máy sang tháng thứ 2 tổ 1 vượt mức 15 tổ 2 vượt mức 20 do đó cuối tháng 2 tổ sản xuất được 945 chi tiết máy hỏi trong tháng đầu mỗi tổ sản xuất được bao nhiêu chi tiết máy
Lập hệ phương trình,một người mua hai loại mặt hàng a và b nếu tăng giá mặt hàng a thêm 10 và mặt hàng b thêm 20 thì người đó phải trả 232 nghìn đồng nhưng nếu giảm giá cả hai mặt hàng là 10 thì người đó phải trả tất cả 180 nghìn đồng tính giá tiền mỗi loại lúc đầu
Lập hệ phương trình,hai thùng chứa nước hình trụ được gắn một vòi chảy ở đáy thùng ban đầu chiều cao mực nước ở thùng thứ nhất hơn thùng thứ hai 02 m để vệ sinh hai thùng này bạn hân bắt đầu mở vòi cho thùng thứ nhất chảy từ 8 giờ sáng và sau đó 3 phút bắt đầu mở vòi cho thùng thứ hai chảy khi quan sát quá trình chảy của hai thùng hân thấy rằng tại thời điểm 8 giờ 04 phút thì chiều cao mực nước hai thùng bằng nhau tại thời điểm 8 giờ 08 phút thì thùng thứ hai vừa chảy hết nước và chiều cao mực nước còn lại ở thùng thứ nhất là 04 m tìm chiều cao mực nước ban đầu ở mỗi thùng biết rằng tốc độ chảy ở mỗi vòi là không đổi
Lập hệ phương trình,năm 2022 hai trường thcs có tổng 300 học sinh thi đỗ vào lớp 10 thpt năm 2023 trường thứ nhất có số học sinh đỗ tăng 10 trường thứ hai có số học sinh đỗ tăng 15 so với năm 2022 nên cả hai trường có 339 học sinh thi đỗ vào lớp 10 thpt hỏi năm 2023 mỗi trường có bao nhiêu học sinh thi đỗ vào lớp 10 thpt
Lập hệ phương trình,ba bạn tâm bình và an để dành được một số tiền để chuẩn bị cho chuýên đi từ thiện do trường tổ chức sắp tới biết tổng số tiền của tâm và bình là 700000 đồng số tiền của tâm bằng 13 tổng số tiền của bình và an số tiền của bình bằng 12 tổng số tiền của tâm và an hỏi mỗi bạn để dành được bao nhiêu tiền
Lập hệ phương trình,vàng 24 k còn được gọi là vàng ròng là loại vàng tinh khiết nhất gần như không có pha lẫn tạp chất có giá trị cao nhất trong các loại vàng là một kim loại có ánh kim đậm nhất nhưng khá mềm trong ngành công nghệ chế tạo trang sức người ta ít dùng vàng 24 k mà thay thế bằng vàng 14 k là hợp kim của vàng và đồng để dễ đánh bóng và tạo ra nhiều kiểu dáng đa dạng một món trang sức được làm từ vàng 14 k có thể tích 10 cm³ và nặng 1518 g hãy tính thể tích vàng nguyên chất và đồng được dùng để làm ra món trang sức biết khối lượng riêng của vàng nguyên chất là 193 gcm³ khối lượng riêng của đồng là 9 gcm³ và công thức liên hệ giữa khối lượng riêng và thể tích là m dv
Lập hệ phương trình,hai tổ của một nhà máy sản xuất khẩu trang trong một ngày sản xuất được 1700 chiếc khẩu trang để đáp ứng nhu cầu khẩu trang trong dịch cúm do chủng mới virut corona gây ra nên mỗi ngày tổ một vượt mức 65 tổ hai vượt mức 70 cả hai tổ sản xuất được 2850 chiếc khẩu trang hỏi ban đầu trong một ngày mỗi tổ sản xuất được bao nhiêu chiếc khẩu trang
Lập hệ phương trình,hai trường thcs a và b có 610 học sinh dự thi tuỷên sinh lớp mười biết rằng nếu có 56 số học sinh dự thi của trường a và 45 số học sinh dự thi của trường b trúng tuỷên thì số học sinh trúng tuýên của trường a nhiều hơn số học sinh trúng tuỷên của trường b là 2 học sinh tính số học sinh dự thi của mỗi trường
Lập hệ phương trình,vào dịp khai trương nhà sách khuýên mãi mỗi cây viết bi được giảm 20 so với giá niêm yết còn mỗi quyển tập giảm 10 so với giá niêm yết bạn an vào nhà sách mua 20 quyển tập và 10 cây viết bi khi tính tiền bạn an đưa 175 000 đồng và được thối lại 3 000 đồng tính giá niêm yết của mỗi quyển tập và mỗi cây viết bi mà bạn an đã mua biết rằng khi an nhìn vào hóa đơn tổng số tiền phải trả khi chưa giảm giá là 195 000 đồng
Lập hệ phương trình,trong tháng đầu hai tổ công nhân sản xuất được 800 chi tiết máy sang tháng thứ hai tổ vượt mức 15 tổ 2 sản xuất vượt mức 20 do đó cuối tháng cả hai tổ sản xuất được 945 chi tiết máy hỏi rằng trong tháng đầu mỗi tổ công nhân sản xuất được bao nhiêu chi tiết máy
Lập hệ phương trình,một địa phương cấy 10 ha giống lúa loại i và 8 ha giống lúa loại ii sau một mùa vụ địa phương đó thu hoạch và tính toán sản lượng thấy tổng sản lượng của hai giống lúa thu về là 139 tấn sản lượng thu về từ 4 ha giống lúa loại i nhiều hơn sản lượng thu về từ 3 ha giống lúa loại ii là 6 tấn hãy tính năng suất lúa trung bình đơn vị tấnha của mỗi loại giống lúa
Lập hệ phương trình,một cái thùng có thể chứa 14 kg thanh long hoặc 21 kg nhãn nếu chứa đầy thùng đó bằng cả thanh long và nhãn mà giá tiền thanh long bằng giá tiền nhãn thì số trái cây trong thùng nặng 18 kg và có giá trị là 480 ngàn đồng tìm giá 1 kg nhãn và thanh long
Lập hệ phương trình,hôm qua mẹ của lan đi chợ mua 2 kg táo và 2 kg xoài thì phải trả số tiền là 220 000 đồng hôm nay mẹ lan mua 4 kg táo và 5 kg xoài thì phải trả số tiền là 505 000 đồng hỏi giá của táo và xoài là bao nhiêu đồngkg biết giá táo và xoài không thay đổi
Lập hệ phương trình,do dịch covid19 bùng phát trở lại nên theo kế hoạch hai tổ sản xuất dự định làm 1000 hộp khẩu trang để cung cấp cho tâm dịch bắc giang nhưng khi thực hiện tổ một làm vượt mức kế hoạch 15 và tổ hai làm vượt mức kế hoạch 20 nên cả hai tổ làm được 1170 hộp khẩu trang tính số hộp khẩu trang mà mỗi tổ phải làm theo kế hoạch
Lập hệ phương trình,nhân dịp tổ chức sinh nhật cho người thân trong nhà cô hoa đến cửa hàng tiện lợi mua một thùng cocacola và hai thùng nước suối aquafina với giá niêm yết tổng cộng là 385 nghìn đồng khi tính tiền thì cô hoa mới biết giá mỗi thùng cocacola giảm 20 còn mỗi thùng nước suối lại được giảm 25 so với giá niêm yết nên cô hoa đã trả 297 nghìn đồng trên tổng hóa đơn tính giá niêm yết của một thùng cocacola và một thùng nước suối aquafina
Lập hệ phương trình,điểm trung bình của 100 học sinh trong hai lớp 9 a và 9 b là 7608 tính điểm trung bình của các học sinh mỗi lớp biết rằng số học sinh của lớp 9 a hơn lớp 9 b 2 học sinh và điểm trung bình của học sinh lớp 9 b bằng 910 điểm trung bình của học sinh lớp 9 a
Lập hệ phương trình,để hưởng ứng phong trào lồng đèn tặng các em nhỏ vùng sâu trong dịp trung thu lớp 9 a gồm 46 bạn tiến hành làm vào các ngày cuối tuần cô giáo đặt ra chỉ tiêu mỗi bạn nam thì sẽ làm 2 cái lồng đèn còn mỗi bạn nữ thì sẽ làm 3 cái lồng đèn sau 2 tháng cả lớp làm được tổng cộng 118 cái lồng đèn hỏi lớp có bao nhiêu bạn nữ bao nhiêu bạn nam
Lập hệ phương trình,đầu năm học một trường thcs tuỷên được 75 học sinh vào 2 lớp chuyên toán và chuyên văn nếu chuyển 15 học sinh từ lớp toán sang lớp văn thì số học sinh lớp văn bằng 87 số học sinh lớp toán hãy tìm số học sinh mỗi lớp
Lập hệ phương trình,có 2 đội công nhân cùng làm một công trình lần thứ nhất đội 1 làm trong 6 ngày đội 2 làm trong 4 ngày thì xong công trình lần thứ hai đội 1 làm trong 4 ngày đội 2 làm trong 8 ngày thì xong công trình hỏi nếu làm một mình thì mỗi đội công nhân làm trong bao lâu hoàn thành công trình
Lập hệ phương trình,nhân dịp lễ 304 siêu thị điện máy nguỹên kim đã giảm giá nhiều mặt hàng để kích cầu mua sắm giá niêm yết tổng số tiền một tivi và một máy giặt là 254 triệu đồng trong đợt này giá một tivi giảm 40 giá một máy giặt giảm 25 nên bác hai mua một tivi và một máy giặt với tổng số tiền là 167 triệu đồng hỏi giá một chiếc tivi một chiếc máy giặt khi chưa giảm giá là bao nhiêu triệu đồng
Lập hệ phương trình,một người mua hai loại mặt hàng a và b nếu tăng giá mặt hàng a thêm 10 và mặt hàng b thêm 20 thì người đó phải trả 232 nghìn đồng nhưng nếu giảm giá cả hai mặt hàng là 10 thì người đó phải trả tất cả 180 nghìn đồng tính giá tiền mỗi loại lúc đầu
Lập hệ phương trình,ở bạc liêu ngành nông nghiệp khuýên khích bà con nông dân phương thức con tôm ôm cây lúa cải tạo đồng lúa năng suất thấp thành các hồ nuôi tôm có nồng độ 5 nhưng nơi đây chỉ có nước biển nồng độ muối 10 và nước lợ nồng độ muối 1 để đổ đầy hồ nuôi tôm có dung tích 1000 lít cần phải bơm vào hồ mỗi loại nước bao nhiêu kg biết rằng khối lượng riêng của dung dịch nước muối 5 là 18 kgl
Lập hệ phương trình,một đội xe theo kế hoạch chở hết 140 tấn hàng trong một số ngày quy định do mỗi ngày đội đó chở vượt mức 5 tấn nên đội đó hoàn thành kế hoạch sớm hơn thời gian quy định 1 ngày và chở thêm được 10 tấn hỏi theo kế hoạch đội xe chở hàng hết bao nhiêu ngày
Lập hệ phương trình,theo kế hoạch một xưởng may phải may xong 280 bộ quần áo trong một thời gian quy định đến khi thực hiện mỗi ngày xưởng đó may được nhiều hơn 5 bộ quần áo so với số bộ quần áo phải may trong một ngày theo kế hoạch vì thế xưởng đó hoàn thành kế hoạch trước 1 ngày hỏi theo kế hoạch mỗi ngày xưởng phải may xong bao nhiêu bộ quần áo
Lập hệ phương trình,hai người đi xe đạp cùng xuất phát từ a để đến b với vận tốc bằng nhau đi được 23 quãng đường người thứ nhất bị hỏng xe nên dừng lại 20 phút và đón ô tô quay về a còn người thứ hai không dừng lại mà tiếp tục đi với vận tốc cũ để tới b biết rằng khoảng cách từ a đến b là 60 km vận tốc ô tô hơn vận tốc xe đạp là 48 kmh và khi người thứ hai tới b thì người thứ nhất đã về a trước đó 40 phút tính vận tốc của xe đạp
Lập hệ phương trình,một công ty vận tải điều một số xe tải để chở 90 tấn hàng khi đến kho hàng thì có 2 xe bị hỏng nên để chở hết lượng hàng thì mỗi xe còn lại phải chở thêm 05 tấn so với dự định ban đầu hỏi số xe được điều đến chở hàng là bao nhiêu biết rằng khối lượng hàng chở ở mỗi xe là như nhau
Lập hệ phương trình,một người đi bộ từ a đến b với vận tốc 4 kmh rồi đi ô tô từ b đến c với vận tốc 40 kmh lúc về anh ta đi xe đạp trên cả quãng đường ca với vận tốc 16 kmh biết rằng quãng đường ab ngắn hơn quãng đường bc là 24 km và thời gian lúc đi bằng thời gian lúc về tính quãng đường ac
Lập hệ phương trình,khoảng cách giữa hai bến sông a và b là 60 km một xuồng máy đi xuôi dòng từ bến a đến bến b nghỉ 30 phút tại bến b rồi quay trở lại đi ngược dòng 25 km để đến bến c thời gian kể từ lúc đi đến lúc quay trở lại đến bến c hết tất cả là 8 giờ tính vận tốc xuồng máy khi nước yên lặng biết rằng vận tốc nước chảy là 1 kmh
Lập hệ phương trình,một xe lửa đi từ húê ra hà nội sau đó 1 giờ 40 phút một xe lửa khác đi từ hà nội vào húê với vận tốc lớn hơn vận tốc của xe lửa thứ nhất là 5 kmh hai xe gặp nhau tại một ga cách hà nội 300 km tìm vận tốc của mỗi xe giả thiết rằng quãng đường sắt húê hà nội dài 645 km
Lập hệ phương trình,hai bác nông dân đem trứng ra chợ bán với tổng số trứng của hai người là 100 quả số trứng của hai người không bằng nhau nhưng hai người bán được một số tiền bằng nhau một người nói với người kia nếu số trứng của tôi bằng số trứng của anh thì tôi bán được 90000 đồng người kia nói nếu số trứng của tôi bằng số trứng của chị thì tôi chỉ bán được 40000 đồng thôi hỏi mỗi người có bao nhiêu trứng và giá bán mỗi quả trứng của mỗi người là bao nhiêu
Lập hệ phương trình,một công ty vận tải được điều một số xe chở 90 tấn hàng khi đến kho chở thì 2 xe bị hỏng nên để chở hết số hàng thì mỗi xe phải chở thêm 05 tấn so với dự định ban đầu hỏi số xe được điều đến để chở hàng là bao nhiêu biết mỗi xe chở số hàng là như nhau
Lập hệ phương trình,một vòi nước chảy vào một cái bể không có nước cùng lúc đó một vòi nước khác chảy từ bể ra mỗi giờ lượng nước vòi chảy ra bằng 45 lượng nước chảy vào sau 5 giờ nước trong bể đạt tới 18 dung tích bể hỏi nếu bể không có nước mà chỉ mở vòi chảy vào thì sau bao lâu thì đầy bể
Lập hệ phương trình,một người đi xe gắn máy từ a đến b dự định mất 3 giờ 20 phút nếu người ấy tăng vận tốc thêm 5 kmh thì sẽ đến b sớm hơn 20 phút tính khoảng cách ab và vận tốc dự định của người đó
Lập hệ phương trình,tuổi của ông an hơn an 56 tuổi cách đây 5 năm tuổi của ông an gấp 8 lần tuổi an hỏi tuổi của an hiện nay bao nhiêu tuổi
Lập hệ phương trình,một người đi ô tô từ a đến b với vận tốc dự định là 48 kmh nhưng khi đi được 1 giờ với vận tốc ấy người đó nghỉ 10 phút và tiếp tục đi đến b kịp thời gian đã định người đó phải tăng vận tốc thêm 6 kmh tính quãng đường ab
Lập hệ phương trình,một xe ô tô đi từ a đến b với vận tốc 50 kmh và sau đó trở về b với vận tốc 40 kmh cả đi lẫn về mất 5 giờ 24 phút tính chiều dài quãng đường ab
Lập hệ phương trình,một người đi xe máy khởi hành từ nhà lúc 6 h30 phút với vận tốc 45 kmh đến nơi làm việc và ở đó trong thời gian 8 giờ rồi về nhà với vận tốc 40 kmh về đến nhà lúc 17 h20 phút hỏi quãng đường từ nhà đến nơi làm việc dài bao nhiêu km
Lập hệ phương trình,một phân số có tử số bé hơn mẫu số là 11 nếu bớt tử số đi 7 đơn vị và tăng mẫu số lên 4 đơn vị thì sẽ được phân số nghịch đảo của phân số đã cho
Lập hệ phương trình,tổng của hai số bằng 51 tìm hai số đó biết rằng 23 số thứ nhất bằng 16 số thứ hai
Lập hệ phương trình,một người đi ô tô khởi hành lúc 6 h15 phút với vận tốc 50 kmh đến b nghỉ lại 1 giờ 30 phút rồi trở về a với vận tốc 50 kmh về đến a lúc 14 h30 phút hỏi quãng đường ab dài bao nhiêu km
Lập hệ phương trình,một ca nô đi xuôi dòng từ a đến b mất 4 giờ và ngược dòng từ b về a hết 5 giờ tính quãng đường ab biết vận tốc của dòng nước là 2 kmh
Lập hệ phương trình,một người đi xe gắn máy từ a đến b dự định mất 3 giờ 20 phút nếu người ấy tăng vận tốc thêm 5 kmh thì sẽ đến b sớm hơn 20 phút tính khoảng cách ab và vận tốc dự định của người đó
Lập hệ phương trình,một người đi nửa quãng đường ab với vận tốc 20 kmh và đi phần còn lại với vận tốc 30 kmh tính vận tốc trung bình của người đó trên cả quãng đường
Lập hệ phương trình,một ca nô xuôi dòng từ bến a đến bến b rồi ngược dòng từ b về bến a mất tất cả 4 h tính vận tốc của ca nô khi nước yên lặng biết rằng quãng đường sông ab dài là 30 km và vận tốc dòng nước là 4 kmh
Lập hệ phương trình,một người đi xe đạp từ a đến b cách nhau 33 km với vận tốc xác định khi từ b về a người đó đi bằng con đường khác dài hơn trước là 29 km nhưng với vận tốc lớn hơn vận tốc lúc đi là 3 kmh tính vận tốc lúc đi biết rằng thời gian về nhiều hơn thời gian đi là 1 h30 phút
Lập hệ phương trình,hai ca nô cùng khởi hành một lúc từ a đến b ca nô thứ nhất chạy với vận tốc 20 kmh ca nô thứ 2 chạy với vận tốc 24 kmh trên đường đi ca nô thứ 2 dừng lại 40 phút sau đó tiếp tục chạy tính chiều dài ab biết rằng 2 ca nô cùng đến b một lúc
Lập hệ phương trình,hai người đi xe đạp từ a đến b cách nhau 60 km với cùng một vận tốc khi được 23 quãng đường người thứ nhất hỏng xe nên dừng lại 20 phút đón ô tô quay về a người thứ 2 vẫn tiếp tục đi với vận tốc cũ và chậm hơn người đi về a là 40 phút hỏi vận tốc của người đi xe đạp biết rằng vận tốc ôtô đi nhanh hơn xe đạp là 30 kmh
Lập hệ phương trình,một xe tải đi từ tỉnh a đến tỉnh b với vận tốc 40 kmh sau đó 1 h 30 phút một chiếc xe con cũng đi từ a đến b với vận tốc 60 kmh hai xe gặp nhau khi chúng đi được một nửa quãng đường tính quãng đường ab
Lập hệ phương trình,một người đi xe máy từ a đến b cách nhau 60 km rồi quay trở về a ngay với vận tốc cũ nhưng lúc về khi đi được 1 h thì xe hỏng nên phải dừng lại sửa 20 phút sau đó tiếp tục đi với vận tốc nhanh hơn trước là 4 kmh trên quãng đường còn lại vì thế thời gian đi và về bằng nhau tính vận tốc ban đầu của xe
Lập hệ phương trình,một đi xe máy từ a đến b đường dài 120 km khi đi từ b trở về a trong 1 h 40 phút đầu người ấy đi với vận tốc như cũ sau khi nghỉ 30 phút lại tiếp tục đi với vận tốc lớn hơn trước là5kmh khi về đến a vẫn thấy rằng vẫn quá 10 phút so với thời gian đi từ a đến b tính vận tốc lúc đi
Lập hệ phương trình,một người đi ôtô từ a đến b cách nhau 500 km sau khi đi đến b người đó quay lại a ngay với vận tốc cũ trên đường trở về sau khi đi được 2 h ôtô dừng lại 30 phút sau đó tiếp tục đi với vận tốc lớn hơn vận tốc lúc đi là 20 kmh vì vậy thời gian đi và về bằng nhau tính vận tốc lúc đi
Lập hệ phương trình,một xe tải và một xe con khởi hành cùng một lúc từ a đến b vận tốc xe tải là 40 kmh vận tốc xe con là 60 kmh sau khi đi nửa quãng đường xe con nghỉ 40 phút rồi tiếp tục đi đến b với vận tốc cũ xe tải không nghỉ và trên quãng đường còn lại nó tăng vận tốc thêm 10 kmh tuy vậy xe tải vẫn đến b chậm hơn xe con là 30 phút tính quãng đường ab
Lập hệ phương trình,một người đi xe đạp từ a đến b cách nhau 24 km khi đi từ b về a người đó tăng vận tốc thêm 4 kmh so với lúc đi vì vậy thời gian về ít hơn thời gian đi là 30 phút tính vận tốc lúc đi
