label,problem
phương trình,khoảng cách giữa hai bến sông a và b là 60 km một xuồng máy đi xuôi dòng từ bến a đến bến b nghỉ 30 phút tại bến b rồi quay trở lại đi ngược dòng 25 km để đến bến c thời gian kể từ lúc đi đến lúc quay trở lại đến bến c hết tất cả là 8 giờ tính vận tốc xuồng máy khi nước yên lặng biết rằng vận tốc nước chảy là 1 kmh
phương trình,một xe lửa đi từ húê ra hà nội sau đó 1 giờ 40 phút một xe lửa khác đi từ hà nội vào húê với vận tốc lớn hơn vận tốc của xe lửa thứ nhất là 5 kmh hai xe gặp nhau tại một ga cách hà nội 300 km tìm vận tốc của mỗi xe giả thiết rằng quãng đường sắt húê hà nội dài 645 km
phương trình,hai bác nông dân đem trứng ra chợ bán với tổng số trứng của hai người là 100 quả số trứng của hai người không bằng nhau nhưng hai người bán được một số tiền bằng nhau một người nói với người kia nếu số trứng của tôi bằng số trứng của anh thì tôi bán được 90000 đồng người kia nói nếu số trứng của tôi bằng số trứng của chị thì tôi chỉ bán được 40000 đồng thôi hỏi mỗi người có bao nhiêu trứng và giá bán mỗi quả trứng của mỗi người là bao nhiêu
phương trình,một công ty vận tải được điều một số xe chở 90 tấn hàng khi đến kho chở thì 2 xe bị hỏng nên để chở hết số hàng thì mỗi xe phải chở thêm 05 tấn so với dự định ban đầu hỏi số xe được điều đến để chở hàng là bao nhiêu biết mỗi xe chở số hàng là như nhau
phương trình,một vòi nước chảy vào một cái bể không có nước cùng lúc đó một vòi nước khác chảy từ bể ra mỗi giờ lượng nước vòi chảy ra bằng 45 lượng nước chảy vào sau 5 giờ nước trong bể đạt tới 18 dung tích bể hỏi nếu bể không có nước mà chỉ mở vòi chảy vào thì sau bao lâu thì đầy bể
phương trình,một người đi xe gắn máy từ a đến b dự định mất 3 giờ 20 phút nếu người ấy tăng vận tốc thêm 5 kmh thì sẽ đến b sớm hơn 20 phút tính khoảng cách ab và vận tốc dự định của người đó
phương trình,tuổi của ông an hơn an 56 tuổi cách đây 5 năm tuổi của ông an gấp 8 lần tuổi an hỏi tuổi của an hiện nay bao nhiêu tuổi
phương trình,một người đi ô tô từ a đến b với vận tốc dự định là 48 kmh nhưng khi đi được 1 giờ với vận tốc ấy người đó nghỉ 10 phút và tiếp tục đi đến b kịp thời gian đã định người đó phải tăng vận tốc thêm 6 kmh tính quãng đường ab
phương trình,một xe ô tô đi từ a đến b với vận tốc 50 kmh và sau đó trở về b với vận tốc 40 kmh cả đi lẫn về mất 5 giờ 24 phút tính chiều dài quãng đường ab
phương trình,một người đi xe máy khởi hành từ nhà lúc 6 h30 phút với vận tốc 45 kmh đến nơi làm việc và ở đó trong thời gian 8 giờ rồi về nhà với vận tốc 40 kmh về đến nhà lúc 17 h20 phút hỏi quãng đường từ nhà đến nơi làm việc dài bao nhiêu km
phương trình,một phân số có tử số bé hơn mẫu số là 11 nếu bớt tử số đi 7 đơn vị và tăng mẫu số lên 4 đơn vị thì sẽ được phân số nghịch đảo của phân số đã cho
phương trình,tổng của hai số bằng 51 tìm hai số đó biết rằng 23 số thứ nhất bằng 16 số thứ hai
phương trình,một người đi ô tô khởi hành lúc 6 h15 phút với vận tốc 50 kmh đến b nghỉ lại 1 giờ 30 phút rồi trở về a với vận tốc 50 kmh về đến a lúc 14 h30 phút hỏi quãng đường ab dài bao nhiêu km
phương trình,một ca nô đi xuôi dòng từ a đến b mất 4 giờ và ngược dòng từ b về a hết 5 giờ tính quãng đường ab biết vận tốc của dòng nước là 2 kmh
phương trình,một người đi xe gắn máy từ a đến b dự định mất 3 giờ 20 phút nếu người ấy tăng vận tốc thêm 5 kmh thì sẽ đến b sớm hơn 20 phút tính khoảng cách ab và vận tốc dự định của người đó
phương trình,một người đi nửa quãng đường ab với vận tốc 20 kmh và đi phần còn lại với vận tốc 30 kmh tính vận tốc trung bình của người đó trên cả quãng đường
phương trình,một ca nô xuôi dòng từ bến a đến bến b rồi ngược dòng từ b về bến a mất tất cả 4 h tính vận tốc của ca nô khi nước yên lặng biết rằng quãng đường sông ab dài là 30 km và vận tốc dòng nước là 4 kmh
phương trình,một người đi xe đạp từ a đến b cách nhau 33 km với vận tốc xác định khi từ b về a người đó đi bằng con đường khác dài hơn trước là 29 km nhưng với vận tốc lớn hơn vận tốc lúc đi là 3 kmh tính vận tốc lúc đi biết rằng thời gian về nhiều hơn thời gian đi là 1 h30 phút
phương trình,hai ca nô cùng khởi hành một lúc từ a đến b ca nô thứ nhất chạy với vận tốc 20 kmh ca nô thứ 2 chạy với vận tốc 24 kmh trên đường đi ca nô thứ 2 dừng lại 40 phút sau đó tiếp tục chạy tính chiều dài ab biết rằng 2 ca nô cùng đến b một lúc
phương trình,hai người đi xe đạp từ a đến b cách nhau 60 km với cùng một vận tốc khi được 23 quãng đường người thứ nhất hỏng xe nên dừng lại 20 phút đón ô tô quay về a người thứ 2 vẫn tiếp tục đi với vận tốc cũ và chậm hơn người đi về a là 40 phút hỏi vận tốc của người đi xe đạp biết rằng vận tốc ôtô đi nhanh hơn xe đạp là 30 kmh
phương trình,một xe tải đi từ tỉnh a đến tỉnh b với vận tốc 40 kmh sau đó 1 h 30 phút một chiếc xe con cũng đi từ a đến b với vận tốc 60 kmh hai xe gặp nhau khi chúng đi được một nửa quãng đường tính quãng đường ab
phương trình,một người đi xe máy từ a đến b cách nhau 60 km rồi quay trở về a ngay với vận tốc cũ nhưng lúc về khi đi được 1 h thì xe hỏng nên phải dừng lại sửa 20 phút sau đó tiếp tục đi với vận tốc nhanh hơn trước là 4 kmh trên quãng đường còn lại vì thế thời gian đi và về bằng nhau tính vận tốc ban đầu của xe
phương trình,một đi xe máy từ a đến b đường dài 120 km khi đi từ b trở về a trong 1 h 40 phút đầu người ấy đi với vận tốc như cũ sau khi nghỉ 30 phút lại tiếp tục đi với vận tốc lớn hơn trước là5kmh khi về đến a vẫn thấy rằng vẫn quá 10 phút so với thời gian đi từ a đến b tính vận tốc lúc đi
phương trình,một người đi ôtô từ a đến b cách nhau 500 km sau khi đi đến b người đó quay lại a ngay với vận tốc cũ trên đường trở về sau khi đi được 2 h ôtô dừng lại 30 phút sau đó tiếp tục đi với vận tốc lớn hơn vận tốc lúc đi là 20 kmh vì vậy thời gian đi và về bằng nhau tính vận tốc lúc đi
phương trình,một xe tải và một xe con khởi hành cùng một lúc từ a đến b vận tốc xe tải là 40 kmh vận tốc xe con là 60 kmh sau khi đi nửa quãng đường xe con nghỉ 40 phút rồi tiếp tục đi đến b với vận tốc cũ xe tải không nghỉ và trên quãng đường còn lại nó tăng vận tốc thêm 10 kmh tuy vậy xe tải vẫn đến b chậm hơn xe con là 30 phút tính quãng đường ab
phương trình,một người đi xe đạp từ a đến b cách nhau 24 km khi đi từ b về a người đó tăng vận tốc thêm 4 kmh so với lúc đi vì vậy thời gian về ít hơn thời gian đi là 30 phút tính vận tốc lúc đi
phương trình,lúc 7 h một ô tô đi từ a đến b lúc 7 h30 phút một xe máy đi từ b về a với vận tốc kém vận tốc ôtô là 24 kmh ô tô đến được b hết 1 h 20 phút thì xe máy mới đến a tính vận tốc của xe máy biết quãng đường ab dài là 120 km
phương trình,biết rằng m kg nước giảm xuống tốc thì tỏa ra nhiệt lượngqmt kcal hỏi phải dùng bao nhiêu lít nước sôi ở 100 c và bao nhiêu lít nước ở 20 c để được hỗn hợp nước 40 c
tỉ lệ phần trăm,trong tháng 1 hai tổ làm được 900 sp sang tháng 2 tổ 1 làm vượt mức 15 tổ 2 vượt mức 10 vì vậy 2 tổ làm được 1010 sp hỏi trong tháng 1 mỗi tổ làm được bao nhiêu sp
phương trình,cho mảnh đát hình chữ nhật có diện tích là 360 m² nếu tăng chiều rộng lên 2 m và giảm chiều dài đi 6 m thì diện tích mảnh đất không đổi tính chu vi mảnh đất lúc ban đầu
phương trình,một mảnh vườn hình chữ nhật có diện tích 720 m² nếu tăng chiều dài lên 6 m và giảm chiều rộng 4 m thì diện tích của vườn không đổi tính chiều dài và chiều rộng
phương trình,tổng số công nhân của hai đội sản suất là 125 người sau khi điều 13 người từ đội thứ nhất sang đội thứ 2 thì số công nhân của đội thứ nhất bằng 23 số công nhân đội thứ 2 tính số công nhân của mỗi đội lúc ban đầu
phương trình,một máy bơm theo kế hoạch bơm đầy nước vào một bể chứa 50 m³ trong một thời gian nhất 3 định do người công nhân đã cho máy bơm hoạt động với công suất tăng thêm 5 m³ h nên đã bơm đầy bể sớm hơ dự định là 1 h 40 phút hãy tính công suất của máy bơm theo kế hoạch
phương trình,có hai máy bơm bơm nước vào bể nếu hai máy bơm cùng bơm sau 2 h55 phút đầy bể nếu mỗi máy bơm riêng thì thời gian máy 1 bơm đầy bể ít hơn thời gian máy 2 bơm đầy bể là 2 h hỏi mỗi máy bơm riêng thì trong bao lâu thì đầy bể
phương trình,một đội công nhân xây dựng hoàn thành công trình với mức 420 ngày công thợ hãy tính số người của đội biết rằng nếu đội vắng 5 người thì số ngày hoàn thành công việc sẽ tăng lên 7 ngày
phương trình,một đội công nhân gồm 20 người dự định hoàn thành công việc trong một thời gian nhất địmh do trước khi tiến hành công việc 4 người phân công đi làm việc khác vì vậy để hoàn thành công việc mỗi người phải làm thêm 3 ngày thời gian dự kiến ban đầu để hoàn thành công việc bao ngày
phương trình,một nhóm thợ đặt kế hoạch sx 1200 sản phẩm trong 12 ngày đầu họ làm đúng theo kế hoạch đề ra những ngày còn lại họ đã làm vượt mức 20 sản phẩm nên hoàn thành kế hoạch sớm 2 ngày theo kế hoạch mỗi ngày cần sx bao nhiêu sản phẩm
phương trình,một đội công nhân dự định làm 120 sp trong 1 thời gian nhất định sau khi làm được 2 h với năng suất dư kiến người đó đã thao tác cải tiến hợp lý nên đã tăng năng suất lên được 3 sp mỗi h và vì vậy người đó đã hoàn thành kế hoạch sớm hơn dự định là 1 h 36 phút hãy tính năng suất dự kiến
phương trình,một tổ có kế hoạch sản suất 350 sản phẩm theo năng suất dự kiến nếu tăng năng suất 10 sp một ngày thì tổ đó hoàn thành sớm 2 ngày so với giảm năng suất 10 sp mỗi ngày tính năng suất dự kiến
phương trình,một máy bơm dùng để bơm đầy một bể nước có thể tích 60 m³ với thời gian dự định khi đã bơm được 12 bể thì mất điện trong 48 phút đến lúc có điện trở lại người ta sử dụng thêm một máy bơm thứ 2 có công suất 10 m³ h cả 2 máy bơm cùng hoạt động để bơm đầy bể đúng dự kiến tính công suất của máy bơm thứ 1 và thời gian dự kiến
phương trình,một công nhân dự định làm 72 sp trong thời gian đã định nhưng thực tế xí nghiệp giao 80 sp nên mặc dù người đó đã làm mỗi giờ thêm1sp mà thời gian hoàn thành vẫn chậm hơn so với dự định là 12 phút tính năng suất dự biết rằng người đó làm mỗi giờ không quá 20 sp
phương trình,một đoàn xe dự định chở 40 tấn hàng nhưng thực tế phải chờ thêm 14 tấn nữa nên phải điều thêm 2 xe và mỗi xe phải chở thêm 05 tấn tính số xe ban đầu
phương trình,hai nông dân đem 100 quả trứng ra chợ bán số trứng của hai người không bằng nhau một người nói với người kia nếu số trứng của tôi bằng số trứng của anh thì tôi bán được 15 đồng người kia nói nếu số trứng của tôi bằng số trứng của anh thì tôi chỉ bán được 203 đồng thôi hỏi mỗi người có bao nhiêu trứng
phương trình,một đàn khỉ chia thành 2 nhóm nhóm chơi đùa vui vẻ ngoài trời bằng bình phương một phần tám của đàn mười hai con nhảy nhót trên cây không khí vui tươi sưởi ấm nơi này hỏi đàn khỉ có tất cả bao nhiêu con
phương trình,một đội công nhân phải làm 216 sp trong 1 thời gian nhất định ba ngày đầu mỗi ngày làm đúng theo định mức sau đó mỗi ngày làm vượt mức 8 sp nên đã làm được 232 sp và xong trước 1 ngày hỏi theo kế hoạch mỗi ngày đội phải làm bao nhiêu sp
phương trình,nhà trường tổ chức cho 180 học sinh đi thăm quan nếu dùng loại xe lớn chở 1 lượt hết số học sinh thì phải điều ít hơn nếu dùng 2 chiếc xe nhỏ biết rằng loại xe lớn chở nhiều hơn loại xe nhỏ là 15 học sinh tính số xe lớn nếu số xe đó được dùng
phương trình,một tàu thủy chạy trên 1 khúc sông dài 80 km cả đi lẫn về mất 8 giờ 20 phút tính vận tốc của tàu khi nước yên lặng biết vận tốc của dòng nước là 4 kmh
phương trình,một ôtô chuyển động với vận tốc đã định để đi hết quãng đường ab dài là 120 km trong 1 thời gian đã định sau khi đi được một nửa quãng đường xe nghỉ 3 phút nên để đến nơi đúng giờ xe phải tăng vận tốc lên 2 kmh trên quãng đường còn lại tính thời gian xe lăn trên đường
phương trình,một ôtô dự định đi từ a đến b cách nhau 120 km trong 1 thời gian quy định sau khi đi được 1 giờ ôtô bị chặn bởi tàu hỏa 10 phút do đó để đến b đúng hạn ôtô phải tăng vận tốc lên 6 kmh tính vận tốc lúc đầu của ôtô
phương trình,hai ôtô cùng khởi hành từ a đến b cách nhau 300 km ôtô thứ 1 mỗi giờ chạy nhanh hơn ôtô thứ 2 là 10 kmh nên đến sớm hơn ôtô thứ 2 là 1 giờ tính vận tốc của mỗi xe ôtô
phương trình,một ôtô dự định đi từ a đến b trong một thời gian nhất định nếu xe chạy với vận tốc 35 kmh thì đến chậm mất 2 giờ nếu xe chạy với vận tốc 50 kmh thì đến sớm hơn 1 giờ tính quãng đường ab
phương trình,một xe ôtô đi từ a đến b dài 120 km trong một thời gian dự định sau khi đi được nửa quãng đường thì xe tăng thêm vận tốc 10 kmh nên đến sớm hơn dự định là 12 phút tính vận tốc ban đầu của xe
phương trình,một ôtô đi từ tỉnh a đến tỉnh b với một vận tốc xác định nếu vận tốc tăng thêm 20 kmh thì thời gian sẽ giảm đi 1 giờ nếu vận tốc giảm đi 10 kmh thì thời gian tăng thêm 1 giờ tính vận tốc của ôtô và quãng đường ab
phương trình,một người đi xe đạp từ a đến b với vận tốc trung bình là 30 kmh khi đến b người đó nghỉ 20 phút rồi quay trở về a với vận tốc trung bình 24 kmh tính quãng đường ab biết rằng thời gian cả đi lẫn về là 5 giờ 50 phút
phương trình,một ca nô xuôi dòng từ bến a đến bến b với vận tốc trung bình là 30 kmh sau đó ngược từ b về a thời gian đi xuôi ít hơn thời gian đi ngược là 40 phút tính khoảng cách giữa a và b biết rằng vận tốc của dòng nước là 3 kmh
phương trình,một ôtô dự định đi từ tỉnh a đến tỉnh b với vận tốc trung bình là 40 kmh lúc đầu ôtô đi với vận tốc đó khi còn 60 km thì được nửa quãng đường ab người lái xe tăng vận tốc lên 10 kmh trên quãng đường còn lại do đó đến tỉnh b sớm hơn 1 giờ so với dự định tính quãng đường ab
phương trình,hai ca nô cùng khởi hành 1 lúc chạy từ bến a đến bến b ca nô 1 chạy với vận tốc 20 kmh ca nô 2 chạy với vận tốc 24 kmh trên đường đi ca nô 2 dừng lại 40 phút sau đó tiếp tục đi tính chiều dài quãng đường ab biết rằng 2 ca nô cùng đến b 1 lúc
phương trình,một người đi xe đạp từ a đến b cách nhau 50 km sau đó 1 giờ 30 phút một người đi xe máy cũng đi từ a đến b và đến b sớm hơn 1 giờ so với người đi xe đạp tính vận tốc của mỗi xe biết rằng vận tốc của xe máy gấp 25 lần vận tốc của xe đạp
phương trình,một người đi xe đạp từ a đến b dài 36 km sau khi đi được 2 giờ người đó nghỉ 15 phút sau đó người đi xe đạp tăng thêm 4 kmh và đến b đúng giờ đã định tìm vận tốc ban đầu của người đi xe đạp
phương trình,một người dự định đi xe đạp từ địa điểm a đến địa điểm b cách nhau 20 km với vận tốc không đổi nhưng khi đi được 1 giờ người đó giảm vận tốc 2 kmh nên đã đến b chậm hơn dự định là 15 phút tính vận tốc dự định của người đi xe đạp
phương trình,trong 1 phòng hợp có 80 người họp được xếp đều ngồi trên các dãy ghế nếu bớt đi 2 dãy thì mỗi dãy còn lại phải xếp thêm 2 người mới đủ chỗ hỏi lúc đầu có bao nhiêu dãy ghế và mỗi dãy có bao nhiêu người
phương trình,để tránh lũ một đội biên phòng đến gặt giúp xã a 1 cánh đồng lúa làm được 4 giờ thì có đội thứ 2 đến gặt giúp cả 2 đội cùng gặt tiếp 8 giờ thì xong hỏi mỗi đội gặt 1 mình thì trong bao nhiêu thời gian thì xong công việc biết rằng nếu gặt 1 mình thì đội thứ 1 gặt mất nhiều thời gian hơn đội thứ 2 là 8 giờ
phương trình,một mảnh đất hình chữ nhật có chiều dài hơn chiều rộng là 6 m và bình phương độ dài đường chéo gấp 5 lần chu vi xác định chiều dài và chiều rộng của mảnh đất
phương trình,một ôtô khách và 1 ôtô tải cùng xuất phát từ a đến b dài 180 km do vận tốc ôtô khách lớn hơn ôtô tải là 10 kmh nên ôtô khách đến trước ô tô tải là 36 phút tính vận tốc của mỗi ôtô biết rằng vận tốc của mỗi ôtô không đổi
tỉ lệ phần trăm,nhân dịp ngày nhà giáo việt nam 2011 nhà sách tân bình giảm giá 10 trên tổng hóa đơn và những ai có ngày sinh trong tháng 11 sẽ được giảm tiếp 5 trên giá đã giảm a hỏi bạn an sinh trong tháng 11 đến mua một máy tính giá niêm yết 440000 đ thì bạn phải trả bao nhiêu tiền b khi mua bộ sách đánh thức tài năng toán học bạn an đã trả 513000 đ hỏi giá gốc của bộ sách là bao nhiêu
tỉ lệ phần trăm,phương tiện vận chuyển công cộng hiện nay là xe buýt với giá 5000 đồng lượt còn đối với sinh viên học sinh là 2000 đônglựơt và 112500 đồng tập 30 vé tháng anh nam hằng ngày đi làm bằng xe buýt 2 lượt đi và về trung bình mỗi tháng anh đi làm 26 ngày a hỏi mỗi tháng anh nam chi bao nhiêu tiền cho việc đi xe buýt b nếu anh nam mua tập vé tháng thì giảm được bao nhiêu phần trăm chi phí làm tròn một chữ số thập phân
tỉ lệ phần trăm,bác bảy mua một con nghé và một con bê sau đó bác bán lại cho người bạn con nghé với giá 18 triệu để hỗ trợ bạn bác nói tôi bán cho anh lỗ mất 20 rồi đấy ít hôm sau ông bán con bê cho ông ba xã bên với giá 18 triệu bác thầm nghĩ bán đi con này mình lời được 20 so với giá ban đầu hỏi sau khi bán 2 con bác lời hay lỗ so với số tiền bác dùng để mua 2 con
tỉ lệ phần trăm,thực hiện chương trình khuýên mãi tháng mua sắm lộc vàng một siêu thị trong thành phố đã giảm giá cho một lô hàng quần kaki gồm 50 cái với giá bán lẻ lúc đầu 320000 cái quần một số phần trăm sau khi bán được 50 lô quần kaki trong hai tuần đầu của tháng cửa hàng quyết định giảm thêm một số phần trăm như vậy cho số quần kaki còn lại và bây giờ giá quần kaki có giá 180000 một cái do đó trong hai tuần còn lại của tháng cửa hàng đã bán hết lô hàng quần kaki hỏi a mỗi một lần chiếc quần kaki đã được siêu thị giảm giá bao nhiêu phần trăm trong tháng khuýên mãi b tính số tiền siêu thị thu được khi bán hết lô hàng quần kaki
tỉ lệ phần trăm,tivi giá niêm yết 6100000 vnđ nồi cơm điện giá niêm yết 320000 vnđ tivi khuýên mại hai đợt đợt 1 giảm 12 đợt 2 giảm 8 nồi cơm điện chỉ giảm giá một đợt là 5 hỏi người mua cả hai thứ trong đợt khuýên mãi trên phải trả bao nhiêu tiền
tỉ lệ phần trăm,bạn tùng gửi ngân hàng 10 triệu đồng với lãi suất 05 một tháng nếu bạn gửi theo định kì 1 năm và tiền lãi được dồn vào tiền vốn sau 1 kì thì sau 2 năm bạn nhận được cả vốn lẫn lãi là bao nhiêu tiền
tỉ lệ phần trăm,nhà bạn tuấn tháng trước phải sử dụng 119 kwh điện tính số tiền gia đình bạn tuấn phải trả trong tháng biết rằng giá 50 kwh đầu tính với giá 1484 đồng1kwh 50 kwh thứ hai có giá 1533 đồng1kwh và 19 kwh sau tính với giá 1786 đồng1kwh thúê giá trị gia tăng vat 10 trên tổng số tiền trả làm tròn đến hàng đơn vị
tỉ lệ phần trăm,một người gửi tiết kiệm ở ngân hàng với số tiền là 100 triệu với lãi suất 72 một năm sau một năm tiền lãi gộp chung vào tiền vốn hỏi sau 2 năm người đó được bao nhiêu tiền cả vốn lẫn lãi
tỉ lệ phần trăm,bão doksuri bão số 10 đã đổ bộ vào đất liền nước ta tâm bão kéo dài từ hà tĩnh đến quảng bình đã gây ra thiệt hại vô cùng lớn cho người dân nơi đây và các tỉnh lân cận thương người dân miền trung gia đình bác a đã đi vận động quyên góp được một số tiền ủng hộ cho đồng bào miền trung bác đến cửa hàng b tham khảo giá 1 thùng mì gói là 98000 đồng giá 1 chai dầu ăn 1 lít là 32000 đồng giá 1 gói bột ngọt 350 g là 23000 đồng sau khi tính toán thì bác thấy số tiền vừa đủ 300 thùng mì 100 chai dầu ăn và 100 gói bột ngọt nhưng đến ngày bác a ra cửa hàng mua thì cửa hàng có đợt khuýên mãi giảm 10 cho tất cả các sản phẩm so với giá ban đầu bác tham khảo khi tính tiền chủ cửa hàng biết bác mua để đi quyên góp cho đồng bào miền trung đang gặp khó khăn sau bão nên chủ cửa hàng giảm thêm 5 so với giá đã giảm lần 1 vì thế sau khi mua xong vẫn còn dư 1 số tiền bác quyết định chia số tiền đó thành những phần nhỏ mỗi phần từ 200000 đồng để trao tặng thêm hỏi bác a có thể chia số tiền còn dư đó được nhiều nhất bao nhiêu phần
tỉ lệ phần trăm,trong đợt khuýên mãi chào năm học mới nhà sách a thực hiện chương trình giảm giá cho khách hàng như sau khi mua tập loại 96 trang do công ty b sản xuất thì mỗi quyển tập được giảm 10 so với giá niêm yết khi mua bộ i đúng 10 quyển tập loại 96 trang đóng gói sẵn hoặc bộ ii đúng 20 quyển tập loại 96 trang đóng gói sẵn do công ty c sản xuất thì quyển tập bộ i được giảm 10 với giá niêm yết còn mỗi quyển tập loại bộ ii được giảm 15 so với giá niêm yết khách hàng mua lẻ từng quyển tập loại 96 trang do công ty c sản xuất thì không được giảm giá biết giá niêm yết của 1 quyển tập 96 trang do hai công ty b và công ty c sản xuất đều có giá là 8000 đồnga bạn hùng vào nhà sách a mua đúng 10 quyển tập loại 96 trang đóng gói sẵn bộ i do công ty c sản xuất thì bạn hùng phải trả bao nhiêu tiền b mẹ bạn lan vào nhà sách a mua 25 quyển tập loại 96 trang thì nên mua tập do công ty nào sản xuất để có số tiền ít hơn
tỉ lệ phần trăm,trong 130 con bò sữa của nhà ông hiệp ở huyện mộc châu tỉnh sơn la có 75 con sinh sản hiện có 42 con đang vắt sữa còn lại là bê và bò tơ tổng giá trị đàn bò không dưới 6 tỷ đồng sản lượng sữa hàng ngày ông thu được khoảng 12 tấn bán cho nhà máy được 15 triệu đồng tức chi phí ông hiệp còn lãi 40 so với doanh thu a hỏi mỗi ngày 1 con bò vắt được khoảng bao nhiêu kg sữa bmỗi tháng khoảng 30 ngày gia đình ông hiệp thu được tiền lãi là bao nhiêu từ sản lượng sữa bò
tỉ lệ phần trăm,cửa hàng đồng giá 40000 đồng một món có chương trình giảm giá 20 cho một món hàng và nếu khách hàng mua 5 món trở lên thì từ món thứ 5 trở đi khách hàng chỉ trả 60 giá đang bán a tính số tiền 1 khách hàng phải trả khi mua 7 món hàng b nếu có khách hàng đã trả 272000 đồng thì khách hàng này đã mua bao nhiêu món hàng
tỉ lệ phần trăm,giá ban đầu của một cái tv là 8000000 đồng lần đầu giảm 5 sau đó 2 tuần siêu thị lại giảm thêm một lần nữa lúc này giá cái tv chỉ còn 6840000 đồng hỏi ở lần 2 siêu thị đã giảm giá bao nhiêu phần trăm
tỉ lệ phần trăm,một cửa hàng nhập về nhãn hàng máy tính xách tay với giá vốn là 4500000 đồng cửa hàng dự tính công bố giá niêm yết giá bán ra là 6000000 đồng a nếu bán với giá niêm yết thì cửa hàng lãi bao nhiêu phần trăm so với giá vốn b để có lãi ít nhất 5 thì cửa hàng có thể giảm giá nhiều nhất bao nhiêu phần trăm
tỉ lệ phần trăm,giá niêm yết một chiết tivi sony 46 inch của một cửa hàng a là 12500000 đồng nhân dịp tết dương lịch 2020 cửa hàng đó khuýên mãi giảm giá 12 nếu mua thêm chiếc tivi thứ 3 thì giảm thêm 5 trên giá đã giảm cho chiếc tivi thứ 3 a hỏi 1 người mua 3 chiếc tivi thì phải trả bao nhiêu tiền b ở cửa hàng b giảm 15 cho loại tivi như trên nếu mua 3 cái tivi trở lên hỏi người ấy mua 3 cái tivi ở cửa hàng nào thì phải trả ít tiền hơn biết giá niêm yết của 2 cửa hàng là như nhau
tỉ lệ phần trăm,giá niêm yết của 1 mặt hàng là 600000 đồng nếu bán mặt hàng này với giá 1 nửa giá niêm yết thì lợi nhuận 25 hỏi phải bán với giá bao nhiêu thì lợi nhuận 50
tỉ lệ phần trăm,cách đây 2 năm ông nam có gửi 100000000 đồng vào ngân hàng theo là hạn 1 năm lãi kép tiền lãi được nhập vào vốn ban đầu để tính lãi tiếp năm nay ông nam nhận được số tiền là 116640000 đồng hỏi lãi suất ngân hàng là bao nhiêu
tỉ lệ phần trăm,bà mai vay 200000000 đồng của ngân hàng trong thời hạn 2 năm để mở một cửa hàng sản xuất bán hàng lưu niệm theo hợp đồng vay vốn lãi suất vay trong 1 năm là 10 sau 1 năm tiền lãi của năm đầu sẽ được cộng vào vốn vay của năm sau a sau 2 năm bà mai phải trả cho ngân hàng số tiền cả gốc lẫn lãi là bao nhiêu b giá vốn trung bình của các sản phẩm ở cửa hàng 120000 đồng bán với giá 170000 đồng sau 2 năm sản xuất và kinh doanh để tiền lãi thu vào đủ thanh toán hết nợ với ngân hàng thì cửa hàng phải sản xuất và tiêu thụ được bao nhiêu sản phẩm
tỉ lệ phần trăm,ngày tổng kết năm học tôi đã về thăm trường và gặp lại thầy chủ nhiệm lớp 9 qua nói chuyện thầy cho biết sỉ số cuối năm giảm 121 so với đầu năm toàn bộ lớp đều tham gia thi tuỷên lớp 10 và kết quả có 34 học sinh đã đậu vào lớp 10 công lập đạt tỉ lệ 85 hãy tỉnh sỉ số đầu năm của lớp tôi
tỉ lệ phần trăm,có 2 thùng dầu thùng thứ nhất có 120 lít thùng thứ 2 có 90 lít sau khi lấy ra 1 lượng dầu gấp 3 lần lượng dầu lấy ra ở thùng thứ 2 thì lượng dầu còn lại trong thùng thứ 2 gấp đôi lượng dầu còn lại trong thùng thứ nhất hỏi lượng dầu còn lại trong mỗi thùng
tỉ lệ phần trăm,tết khao giảng vừa qua lớp 9 a tích cực đóng góp xây dựng bài học nên được cô giao khen thưởng 1 số viên kẹo nếu bạn lớp trưởng chia cho mỗi bạn 5 viên kẹo thì thừa 5 viên kẹo nếu bạn lớp trưởng chia cho mỗi bạn 6 viên kẹo thì 6 bạn không có hỏi lớp 9 a có bao nhiêu học sinh
tỉ lệ phần trăm,trong học kỳ i tổng số học sinh của 2 lớp 8 a và 8 b là 80 học sinh khi khảo sát điểm thi hki môn toán thầy việt được các kết quả như sau điểm trung bình của mỗi học sinh lớp 8 a là 72 điểm trung bình của mỗi học sinh lớp 8 b là 68 và tổng điểm thi môn toán lớp 8 b nhiều hơn điểm thi môn toán của lớp 8 a là 54 điểm hỏi mỗi lớp có bao nhiêu học sinh
tỉ lệ phần trăm,hai cửa hàng a và b đều nhập về 1 nhãn hàng tivi với giá như nhau cửa hàng a niêm yết sản phẩm đó với giá tăng 40 nhưng lại bán với giá giảm 20 cửa hàng b niêm yết sản phẩm đó với giá tăng 20 nhưng lại bán với giá giảm 5 biết giá niêm yết là giá bán ra mà cửa hàng đề xuất với người tiêu dùng theo em chọn mua tivi từ hãng nào sẽ lợi hơn vì sao
phương trình,tìm 2 số chẵn nguyên dương liên tiếp biết tổng bình phương của 2 số là 244
phương trình,dự định phát đều 280 quyển vở cho số học sinh tiên tiến nhưng khi phát có 3 học sinh vắng mặt vì vậy mỗi học sinh được nhận nhiều hơn 12 quyển vở hỏi số học sinh lúc đầu dự định phát vở
